code,coding_system,event_abbreviation,tags
206235003,SNOMED,Livebirth,
28778005,SNOMED,Livebirth,
90562004,SNOMED,Livebirth,
86649001,SNOMED,Livebirth,
63607006,SNOMED,Livebirth,
36078000,SNOMED,Livebirth,
157111001,SNOMED,Livebirth,
49756002,SNOMED,Livebirth,
30828007,SNOMED,Livebirth,
206219005,SNOMED,Livebirth,
157094006,SNOMED,Livebirth,
206220004,SNOMED,Livebirth,
206225009,SNOMED,Livebirth,
206277003,SNOMED,Livebirth,
302963005,SNOMED,Livebirth,
77362009,SNOMED,Livebirth,
206307000,SNOMED,Livebirth,
414822009,SNOMED,Livebirth,
472857006,SNOMED,Livebirth,
76769005,SNOMED,Livebirth,
206622001,SNOMED,Livebirth,
22137006,SNOMED,Livebirth,
190907000,SNOMED,Livebirth,
86092005,SNOMED,Livebirth,
206210009,SNOMED,Livebirth,
268823009,SNOMED,Livebirth,
147035002,SNOMED,Livebirth,
169806005,SNOMED,Livebirth,
313178001,SNOMED,Livebirth,
703300001,SNOMED,Livebirth,
206188000,SNOMED,Livebirth,
703301002,SNOMED,Livebirth,
703302009,SNOMED,Livebirth,
703303004,SNOMED,Livebirth,
12434007,SNOMED,Livebirth,
169741004,SNOMED,Livebirth,
200432009,SNOMED,Livebirth,
200437003,SNOMED,Livebirth,
6995000,SNOMED,Livebirth,
200410000,SNOMED,Livebirth,
200415005,SNOMED,Livebirth,
267291006,SNOMED,Livebirth,
247415009,SNOMED,Livebirth,
315960005,SNOMED,Livebirth,
118187009,SNOMED,Livebirth,
118215003,SNOMED,Livebirth,
315958008,SNOMED,Livebirth,
48782003,SNOMED,Livebirth,
289084000,SNOMED,Livebirth,
69840006,SNOMED,Livebirth,
10760301000119103,SNOMED,Livebirth,
12434007,SNOMED,Livebirth,
146973009,SNOMED,Livebirth,
169741004,SNOMED,Livebirth,
156287009,SNOMED,Livebirth,
200432009,SNOMED,Livebirth,
200437003,SNOMED,Livebirth,
6995000,SNOMED,Livebirth,
200409005,SNOMED,Livebirth,
200410000,SNOMED,Livebirth,
200415005,SNOMED,Livebirth,
267291006,SNOMED,Livebirth,
247415009,SNOMED,Livebirth,
315960005,SNOMED,Livebirth,
118187009,SNOMED,Livebirth,
118215003,SNOMED,Livebirth,
315958008,SNOMED,Livebirth,
199313007,SNOMED,Livebirth,
200477006,SNOMED,Livebirth,
267325009,SNOMED,Livebirth,
267353009,SNOMED,Livebirth,
281686002,SNOMED,Livebirth,
48782003,SNOMED,Livebirth,
289084000,SNOMED,Livebirth,
69840006,SNOMED,Livebirth,
10760301000119103,SNOMED,Livebirth,
12546009,SNOMED,Livebirth,
395507008,SNOMED,Livebirth,
771299009,SNOMED,Livebirth,
414819007,SNOMED,Livebirth,
61628006,SNOMED,Livebirth,
206345004,SNOMED,Livebirth,
206354001,SNOMED,Livebirth,
34298002,SNOMED,Livebirth,
80881003,SNOMED,Livebirth,
206539008,SNOMED,Livebirth,
206542002,SNOMED,Livebirth,
78945007,SNOMED,Livebirth,
206180007,SNOMED,Livebirth,
38206000,SNOMED,Livebirth,
206640002,SNOMED,Livebirth,
26553003,SNOMED,Livebirth,
289331009,SNOMED,Livebirth,
42052009,SNOMED,Livebirth,
53290007,SNOMED,Livebirth,
3468005,SNOMED,Livebirth,
206437008,SNOMED,Livebirth,
73749009,SNOMED,Livebirth,
17466008,SNOMED,Livebirth,
206451008,SNOMED,Livebirth,
206467002,SNOMED,Livebirth,
49817004,SNOMED,Livebirth,
82178003,SNOMED,Livebirth,
13795004,SNOMED,Livebirth,
77604004,SNOMED,Livebirth,
52767006,SNOMED,Livebirth,
9635004,SNOMED,Livebirth,
206514004,SNOMED,Livebirth,
23205009,SNOMED,Livebirth,
34417008,SNOMED,Livebirth,
206671006,SNOMED,Livebirth,
47100003,SNOMED,Livebirth,
206520003,SNOMED,Livebirth,
55444004,SNOMED,Livebirth,
82368005,SNOMED,Livebirth,
65390006,SNOMED,Livebirth,
206691004,SNOMED,Livebirth,
26746005,SNOMED,Livebirth,
206543007,SNOMED,Livebirth,
206694007,SNOMED,Livebirth,
206544001,SNOMED,Livebirth,
87476004,SNOMED,Livebirth,
206564006,SNOMED,Livebirth,
268853002,SNOMED,Livebirth,
72552008,SNOMED,Livebirth,
112927003,SNOMED,Livebirth,
95634003,SNOMED,Livebirth,
12301009,SNOMED,Livebirth,
271101004,SNOMED,Livebirth,
38593000,SNOMED,Livebirth,
85539001,SNOMED,Livebirth,
21202004,SNOMED,Livebirth,
10742003,SNOMED,Livebirth,
5604000,SNOMED,Livebirth,
89962000,SNOMED,Livebirth,
61744005,SNOMED,Livebirth,
77727002,SNOMED,Livebirth,
206528005,SNOMED,Livebirth,
268849004,SNOMED,Livebirth,
37313000,SNOMED,Livebirth,
206524007,SNOMED,Livebirth,
23688003,SNOMED,Livebirth,
57341009,SNOMED,Livebirth,
206548003,SNOMED,Livebirth,
78913002,SNOMED,Livebirth,
47134002,SNOMED,Livebirth,
206570000,SNOMED,Livebirth,
206571001,SNOMED,Livebirth,
34738001,SNOMED,Livebirth,
206518001,SNOMED,Livebirth,
32984002,SNOMED,Livebirth,
9170001,SNOMED,Livebirth,
206362009,SNOMED,Livebirth,
3973009,SNOMED,Livebirth,
414821002,SNOMED,Livebirth,
206338004,SNOMED,Livebirth,
206339007,SNOMED,Livebirth,
43424001,SNOMED,Livebirth,
253764008,SNOMED,Livebirth,
240304001,SNOMED,Livebirth,
276713004,SNOMED,Livebirth,
54842003,SNOMED,Livebirth,
49000007,SNOMED,Livebirth,
59491002,SNOMED,Livebirth,
450428007,SNOMED,Livebirth,
60822000,SNOMED,Livebirth,
20322005,SNOMED,Livebirth,
206315002,SNOMED,Livebirth,
111467008,SNOMED,Livebirth,
157129006,SNOMED,Livebirth,
206427003,SNOMED,Livebirth,
206428008,SNOMED,Livebirth,
276545006,SNOMED,Livebirth,
206641003,SNOMED,Livebirth,
315990003,SNOMED,Livebirth,
315992006,SNOMED,Livebirth,
315996009,SNOMED,Livebirth,
206488006,SNOMED,Livebirth,
22137006,SNOMED,Livebirth,
30828007,SNOMED,Livebirth,
95619009,SNOMED,Livebirth,
206441007,SNOMED,Livebirth,
413342000,SNOMED,Livebirth,
413341007,SNOMED,Livebirth,
30799000,SNOMED,Livebirth,
746223006,SNOMED,Livebirth,
128089006,SNOMED,Livebirth,
363220001,SNOMED,Livebirth,
180906006,SNOMED,Livebirth,
6770008,SNOMED,Livebirth,
34831003,SNOMED,Livebirth,
118188004,SNOMED,Livebirth,
46068001,SNOMED,Livebirth,
430335007,SNOMED,Livebirth,
431335002,SNOMED,Livebirth,
722933003,SNOMED,Livebirth,
609439002,SNOMED,Livebirth,
12546009,SNOMED,Livebirth,
147079004,SNOMED,Livebirth,
157080005,SNOMED,Livebirth,
169848003,SNOMED,Livebirth,
206167009,SNOMED,Livebirth,
206168004,SNOMED,Livebirth,
395507008,SNOMED,Livebirth,
771299009,SNOMED,Livebirth,
414819007,SNOMED,Livebirth,
61628006,SNOMED,Livebirth,
206345004,SNOMED,Livebirth,
206354001,SNOMED,Livebirth,
157120005,SNOMED,Livebirth,
34298002,SNOMED,Livebirth,
80881003,SNOMED,Livebirth,
206539008,SNOMED,Livebirth,
206542002,SNOMED,Livebirth,
78945007,SNOMED,Livebirth,
157084001,SNOMED,Livebirth,
206180007,SNOMED,Livebirth,
38206000,SNOMED,Livebirth,
206640002,SNOMED,Livebirth,
206340009,SNOMED,Livebirth,
26553003,SNOMED,Livebirth,
268836009,SNOMED,Livebirth,
289331009,SNOMED,Livebirth,
42052009,SNOMED,Livebirth,
53290007,SNOMED,Livebirth,
3468005,SNOMED,Livebirth,
206437008,SNOMED,Livebirth,
157139000,SNOMED,Livebirth,
73749009,SNOMED,Livebirth,
17466008,SNOMED,Livebirth,
206451008,SNOMED,Livebirth,
49817004,SNOMED,Livebirth,
82178003,SNOMED,Livebirth,
13795004,SNOMED,Livebirth,
77604004,SNOMED,Livebirth,
157147000,SNOMED,Livebirth,
52767006,SNOMED,Livebirth,
9635004,SNOMED,Livebirth,
206514004,SNOMED,Livebirth,
23205009,SNOMED,Livebirth,
34417008,SNOMED,Livebirth,
206671006,SNOMED,Livebirth,
47100003,SNOMED,Livebirth,
206520003,SNOMED,Livebirth,
55444004,SNOMED,Livebirth,
82368005,SNOMED,Livebirth,
206526009,SNOMED,Livebirth,
65390006,SNOMED,Livebirth,
206691004,SNOMED,Livebirth,
26746005,SNOMED,Livebirth,
206543007,SNOMED,Livebirth,
206694007,SNOMED,Livebirth,
206544001,SNOMED,Livebirth,
157162003,SNOMED,Livebirth,
230436006,SNOMED,Livebirth,
87476004,SNOMED,Livebirth,
157165001,SNOMED,Livebirth,
206564006,SNOMED,Livebirth,
206569001,SNOMED,Livebirth,
268853002,SNOMED,Livebirth,
72552008,SNOMED,Livebirth,
112927003,SNOMED,Livebirth,
150697002,SNOMED,Livebirth,
95634003,SNOMED,Livebirth,
12301009,SNOMED,Livebirth,
157113003,SNOMED,Livebirth,
271101004,SNOMED,Livebirth,
38593000,SNOMED,Livebirth,
157124001,SNOMED,Livebirth,
206389004,SNOMED,Livebirth,
268877008,SNOMED,Livebirth,
85539001,SNOMED,Livebirth,
21202004,SNOMED,Livebirth,
10742003,SNOMED,Livebirth,
5604000,SNOMED,Livebirth,
89962000,SNOMED,Livebirth,
61744005,SNOMED,Livebirth,
77727002,SNOMED,Livebirth,
206528005,SNOMED,Livebirth,
206530007,SNOMED,Livebirth,
268849004,SNOMED,Livebirth,
37313000,SNOMED,Livebirth,
206524007,SNOMED,Livebirth,
23688003,SNOMED,Livebirth,
57341009,SNOMED,Livebirth,
206548003,SNOMED,Livebirth,
78913002,SNOMED,Livebirth,
47134002,SNOMED,Livebirth,
206570000,SNOMED,Livebirth,
206571001,SNOMED,Livebirth,
34738001,SNOMED,Livebirth,
206518001,SNOMED,Livebirth,
32984002,SNOMED,Livebirth,
9170001,SNOMED,Livebirth,
157121009,SNOMED,Livebirth,
206362009,SNOMED,Livebirth,
3973009,SNOMED,Livebirth,
414821002,SNOMED,Livebirth,
206338004,SNOMED,Livebirth,
206339007,SNOMED,Livebirth,
43424001,SNOMED,Livebirth,
253764008,SNOMED,Livebirth,
240304001,SNOMED,Livebirth,
276713004,SNOMED,Livebirth,
54842003,SNOMED,Livebirth,
49000007,SNOMED,Livebirth,
59491002,SNOMED,Livebirth,
450428007,SNOMED,Livebirth,
60822000,SNOMED,Livebirth,
20322005,SNOMED,Livebirth,
206315002,SNOMED,Livebirth,
111467008,SNOMED,Livebirth,
157129006,SNOMED,Livebirth,
206427003,SNOMED,Livebirth,
206428008,SNOMED,Livebirth,
276545006,SNOMED,Livebirth,
206641003,SNOMED,Livebirth,
315990003,SNOMED,Livebirth,
315992006,SNOMED,Livebirth,
315996009,SNOMED,Livebirth,
206488006,SNOMED,Livebirth,
206278008,SNOMED,Livebirth,
22137006,SNOMED,Livebirth,
30828007,SNOMED,Livebirth,
206317005,SNOMED,Livebirth,
95619009,SNOMED,Livebirth,
206441007,SNOMED,Livebirth,
413342000,SNOMED,Livebirth,
413341007,SNOMED,Livebirth,
206355000,SNOMED,Livebirth,
30799000,SNOMED,Livebirth,
746223006,SNOMED,Livebirth,
128089006,SNOMED,Livebirth,
363220001,SNOMED,Livebirth,
180906006,SNOMED,Livebirth,
6770008,SNOMED,Livebirth,
157159001,SNOMED,Livebirth,
34831003,SNOMED,Livebirth,
118188004,SNOMED,Livebirth,
46068001,SNOMED,Livebirth,
430335007,SNOMED,Livebirth,
431335002,SNOMED,Livebirth,
722933003,SNOMED,Livebirth,
609439002,SNOMED,Livebirth,
Q20..,READ,Livebirth,
Q20z.,READ,Livebirth,
L46z0,READ,Livebirth,
L46zz,READ,Livebirth,
L46z.,READ,Livebirth,
L464.,READ,Livebirth,
L464z,READ,Livebirth,
L4640,READ,Livebirth,
L1804,READ,Livebirth,
L1802,READ,Livebirth,
L1801,READ,Livebirth,
L4511,READ,Livebirth,
R0760,READ,Livebirth,
Q3110,READ,Livebirth,
Qyu11,READ,Livebirth,
Q493.,READ,Livebirth,
Q31..,READ,Livebirth,
P810.,READ,Livebirth,
Q201.,READ,Livebirth,
Q201z,READ,Livebirth,
Q2072,READ,Livebirth,
Q3121,READ,Livebirth,
Q3122,READ,Livebirth,
Q3120,READ,Livebirth,
Q203z,READ,Livebirth,
Q204z,READ,Livebirth,
Q204.,READ,Livebirth,
Q313z,READ,Livebirth,
Q313.,READ,Livebirth,
Qyu12,READ,Livebirth,
C3701,READ,Livebirth,
Q200.,READ,Livebirth,
62P1.,READ,Livebirth,
L464.,READ,Livebirth,
L464z,READ,Livebirth,
L4640,READ,Livebirth,
L461z,READ,Livebirth,
L4610,READ,Livebirth,
Q450.,READ,Livebirth,
Q11z.,READ,Livebirth,
Q11..,READ,Livebirth,
Q485.,READ,Livebirth,
Q406.,READ,Livebirth,
Q406z,READ,Livebirth,
Q4061,READ,Livebirth,
Q471.,READ,Livebirth,
Q471z,READ,Livebirth,
L2661,READ,Livebirth,
Q120.,READ,Livebirth,
Qyu37,READ,Livebirth,
Q405.,READ,Livebirth,
Q43..,READ,Livebirth,
Q432.,READ,Livebirth,
Q433.,READ,Livebirth,
Q434.,READ,Livebirth,
Q434z,READ,Livebirth,
Q441.,READ,Livebirth,
Q442.,READ,Livebirth,
Q443.,READ,Livebirth,
Q447.,READ,Livebirth,
Q448.,READ,Livebirth,
Q451z,READ,Livebirth,
Q451.,READ,Livebirth,
Q452.,READ,Livebirth,
Qyu5D,READ,Livebirth,
Q456.,READ,Livebirth,
Q457.,READ,Livebirth,
Q457z,READ,Livebirth,
Q463.,READ,Livebirth,
Q465.,READ,Livebirth,
Qyu72,READ,Livebirth,
Q472.,READ,Livebirth,
Qyu80,READ,Livebirth,
Q473.,READ,Livebirth,
Q474.,READ,Livebirth,
Q480.,READ,Livebirth,
Q483.,READ,Livebirth,
Q4830,READ,Livebirth,
Q40y1,READ,Livebirth,
Q31z.,READ,Livebirth,
Q3...,READ,Livebirth,
Q411.,READ,Livebirth,
Q412.,READ,Livebirth,
Q4660,READ,Livebirth,
Q462.,READ,Livebirth,
Q475.,READ,Livebirth,
Q484.,READ,Livebirth,
Q484z,READ,Livebirth,
Q454.,READ,Livebirth,
Q454z,READ,Livebirth,
Q407z,READ,Livebirth,
Q407.,READ,Livebirth,
Q403z,READ,Livebirth,
Q403.,READ,Livebirth,
Q4030,READ,Livebirth,
Q466z,READ,Livebirth,
Q461.,READ,Livebirth,
Q4162,READ,Livebirth,
Q4161,READ,Livebirth,
Q4163,READ,Livebirth,
Q317.,READ,Livebirth,
Q317z,READ,Livebirth,
Q41yz,READ,Livebirth,
Q41z.,READ,Livebirth,
Qyu38,READ,Livebirth,
Q446.,READ,Livebirth,
Q431.,READ,Livebirth,
Q4070,READ,Livebirth,
Q477.,READ,Livebirth,
P13,ICPC,Livebirth,
W19010,ICPC2P,Livebirth,
W19012,ICPC2P,Livebirth,
P13001,ICPC2P,Livebirth,
A94003,ICPC2P,Livebirth,
A94023,ICPC2P,Livebirth,
W19012,ICPC2P,Livebirth,
A93001,ICPC2P,Livebirth,
A93002,ICPC2P,Livebirth,
A94015,ICPC2P,Livebirth,
STILLBIRTH_narrow,Free_text,Stillbirth,narrow
Z37.4,ICD10,Stillbirth,narrow
Z37.3,ICD10,Stillbirth,narrow
Z37.6,ICD10,Stillbirth,narrow
Z37.7,ICD10,Stillbirth,narrow
Z37.1,ICD10,Stillbirth,narrow
P95,ICD10,Stillbirth,narrow
Z37.4,ICD10,Stillbirth,narrow
Z37.3,ICD10,Stillbirth,narrow
Z37.6,ICD10,Stillbirth,narrow
Z37.69,ICD10,Stillbirth,narrow
Z37.7,ICD10,Stillbirth,narrow
Z37.1,ICD10,Stillbirth,narrow
646.03,ICD9,Stillbirth,narrow
V32,ICD9,Stillbirth,narrow
V32.0,ICD9,Stillbirth,narrow
V32.00,ICD9,Stillbirth,narrow
V32.01,ICD9,Stillbirth,narrow
V32.1,ICD9,Stillbirth,narrow
V32.2,ICD9,Stillbirth,narrow
V35,ICD9,Stillbirth,narrow
V35.0,ICD9,Stillbirth,narrow
V35.00,ICD9,Stillbirth,narrow
V35.01,ICD9,Stillbirth,narrow
V35.1,ICD9,Stillbirth,narrow
V35.2,ICD9,Stillbirth,narrow
768.0,ICD9,Stillbirth,narrow
V27.4,ICD9,Stillbirth,narrow
V27.3,ICD9,Stillbirth,narrow
V27.7,ICD9,Stillbirth,narrow
V27.1,ICD9,Stillbirth,narrow
646.03,ICD9,Stillbirth,narrow
V32.00,ICD9,Stillbirth,narrow
V32.01,ICD9,Stillbirth,narrow
V35,ICD9,Stillbirth,narrow
V35.00,ICD9,Stillbirth,narrow
V35.01,ICD9,Stillbirth,narrow
V35.1,ICD9,Stillbirth,narrow
V35.2,ICD9,Stillbirth,narrow
V27.4,ICD9,Stillbirth,narrow
V27.3,ICD9,Stillbirth,narrow
V27.7,ICD9,Stillbirth,narrow
V27.1,ICD9,Stillbirth,narrow
A95,ICPC,Stillbirth,narrow
W91,ICPC,Stillbirth,narrow
A95,ICPC2P,Stillbirth,narrow
W91,ICPC2P,Stillbirth,narrow
A95001,ICPC2P,Stillbirth,narrow
10076720,NA,Stillbirth,narrow
10076687,NA,Stillbirth,narrow
10076697,NA,Stillbirth,narrow
10033742,NA,Stillbirth,narrow
10060443,NA,Stillbirth,narrow
10042062,NA,Stillbirth,narrow
10042063,NA,Stillbirth,narrow
10016480,NA,Stillbirth,narrow
10016481,NA,Stillbirth,narrow
10053173,NA,Stillbirth,narrow
X40E0,READ,Stillbirth,narrow
X70EM,READ,Stillbirth,narrow
X40E3,READ,Stillbirth,narrow
ZV32.,READ,Stillbirth,narrow
ZV32z,READ,Stillbirth,narrow
ZV320,READ,Stillbirth,narrow
ZV274,READ,Stillbirth,narrow
6332.,READ,Stillbirth,narrow
ZV273,READ,Stillbirth,narrow
ZV276,READ,Stillbirth,narrow
ZVu2B,READ,Stillbirth,narrow
ZV277,READ,Stillbirth,narrow
ZVu2C,READ,Stillbirth,narrow
ZV271,READ,Stillbirth,narrow
Q4z..,READ,Stillbirth,narrow
Q48D.,READ,Stillbirth,narrow
6332.,READ,Stillbirth,narrow
237361005,SNOMED,Stillbirth,narrow
10588007,SNOMED,Stillbirth,narrow
77714001,SNOMED,Stillbirth,narrow
7860005,SNOMED,Stillbirth,narrow
237364002,SNOMED,Stillbirth,narrow
76358005,SNOMED,Stillbirth,narrow
315997000,SNOMED,Stillbirth,narrow
316001001,SNOMED,Stillbirth,narrow
315998005,SNOMED,Stillbirth,narrow
44174001,SNOMED,Stillbirth,narrow
315962002,SNOMED,Stillbirth,narrow
169827000,SNOMED,Stillbirth,narrow
315961009,SNOMED,Stillbirth,narrow
315964001,SNOMED,Stillbirth,narrow
316756005,SNOMED,Stillbirth,narrow
315965000,SNOMED,Stillbirth,narrow
316757001,SNOMED,Stillbirth,narrow
315959000,SNOMED,Stillbirth,narrow
713202001,SNOMED,Stillbirth,narrow
740597009,SNOMED,Stillbirth,narrow
237361005,SNOMED,Stillbirth,narrow
10588007,SNOMED,Stillbirth,narrow
157167009,SNOMED,Stillbirth,narrow
206602000,SNOMED,Stillbirth,narrow
268887007,SNOMED,Stillbirth,narrow
77714001,SNOMED,Stillbirth,narrow
7860005,SNOMED,Stillbirth,narrow
206581002,SNOMED,Stillbirth,narrow
237364002,SNOMED,Stillbirth,narrow
76358005,SNOMED,Stillbirth,narrow
315997000,SNOMED,Stillbirth,narrow
316001001,SNOMED,Stillbirth,narrow
315998005,SNOMED,Stillbirth,narrow
44174001,SNOMED,Stillbirth,narrow
147061003,SNOMED,Stillbirth,narrow
315962002,SNOMED,Stillbirth,narrow
147058004,SNOMED,Stillbirth,narrow
169827000,SNOMED,Stillbirth,narrow
315961009,SNOMED,Stillbirth,narrow
315964001,SNOMED,Stillbirth,narrow
316756005,SNOMED,Stillbirth,narrow
315965000,SNOMED,Stillbirth,narrow
316757001,SNOMED,Stillbirth,narrow
315959000,SNOMED,Stillbirth,narrow
713202001,SNOMED,Stillbirth,narrow
ELECTTERM_narrow,Free_text,Interruption,narrow
O08.6,ICD10,Interruption,narrow
O08.5,ICD10,Interruption,narrow
O08.2,ICD10,Interruption,narrow
O08.1,ICD10,Interruption,narrow
O08.3,ICD10,Interruption,narrow
O07.3,ICD10,Interruption,narrow
O07,ICD10,Interruption,narrow
O07.4,ICD10,Interruption,narrow
P96.4,ICD10,Interruption,narrow
O04,ICD10,Interruption,narrow
O08.6,ICD10,Interruption,narrow
O08.5,ICD10,Interruption,narrow
O08.2,ICD10,Interruption,narrow
O08.1,ICD10,Interruption,narrow
O08.3,ICD10,Interruption,narrow
O07,ICD10,Interruption,narrow
O07.4,ICD10,Interruption,narrow
O07.3,ICD10,Interruption,narrow
P96.4,ICD10,Interruption,narrow
O04,ICD10,Interruption,narrow
639.3,ICD9,Interruption,narrow
639.2,ICD9,Interruption,narrow
639.4,ICD9,Interruption,narrow
639.6,ICD9,Interruption,narrow
639.1,ICD9,Interruption,narrow
639.5,ICD9,Interruption,narrow
635.2,ICD9,Interruption,narrow
635.20,ICD9,Interruption,narrow
635.9,ICD9,Interruption,narrow
635.90,ICD9,Interruption,narrow
635.91,ICD9,Interruption,narrow
635.92,ICD9,Interruption,narrow
635.7,ICD9,Interruption,narrow
635.70,ICD9,Interruption,narrow
635.71,ICD9,Interruption,narrow
635.72,ICD9,Interruption,narrow
635.1,ICD9,Interruption,narrow
635.10,ICD9,Interruption,narrow
635.8,ICD9,Interruption,narrow
635.80,ICD9,Interruption,narrow
635.3,ICD9,Interruption,narrow
635.30,ICD9,Interruption,narrow
635.4,ICD9,Interruption,narrow
635.40,ICD9,Interruption,narrow
635.6,ICD9,Interruption,narrow
635.60,ICD9,Interruption,narrow
635.31,ICD9,Interruption,narrow
635.41,ICD9,Interruption,narrow
635.01,ICD9,Interruption,narrow
635.11,ICD9,Interruption,narrow
635.21,ICD9,Interruption,narrow
635.81,ICD9,Interruption,narrow
636.91,ICD9,Interruption,narrow
636.92,ICD9,Interruption,narrow
636.81,ICD9,Interruption,narrow
636.82,ICD9,Interruption,narrow
636.7,ICD9,Interruption,narrow
636.70,ICD9,Interruption,narrow
636.71,ICD9,Interruption,narrow
636.72,ICD9,Interruption,narrow
636.51,ICD9,Interruption,narrow
636.31,ICD9,Interruption,narrow
636.32,ICD9,Interruption,narrow
636.41,ICD9,Interruption,narrow
636.42,ICD9,Interruption,narrow
636.0,ICD9,Interruption,narrow
636.00,ICD9,Interruption,narrow
636.01,ICD9,Interruption,narrow
636.02,ICD9,Interruption,narrow
636.8,ICD9,Interruption,narrow
636.80,ICD9,Interruption,narrow
636.61,ICD9,Interruption,narrow
636.62,ICD9,Interruption,narrow
636.1,ICD9,Interruption,narrow
636.10,ICD9,Interruption,narrow
636.11,ICD9,Interruption,narrow
636.12,ICD9,Interruption,narrow
636.21,ICD9,Interruption,narrow
636.22,ICD9,Interruption,narrow
636.5,ICD9,Interruption,narrow
636.50,ICD9,Interruption,narrow
636.3,ICD9,Interruption,narrow
636.30,ICD9,Interruption,narrow
636.4,ICD9,Interruption,narrow
636.40,ICD9,Interruption,narrow
636.6,ICD9,Interruption,narrow
636.60,ICD9,Interruption,narrow
636.2,ICD9,Interruption,narrow
636.20,ICD9,Interruption,narrow
635.52,ICD9,Interruption,narrow
635.32,ICD9,Interruption,narrow
635.42,ICD9,Interruption,narrow
635.02,ICD9,Interruption,narrow
635.62,ICD9,Interruption,narrow
635.12,ICD9,Interruption,narrow
635.22,ICD9,Interruption,narrow
636,ICD9,Interruption,narrow
636.9,ICD9,Interruption,narrow
636.90,ICD9,Interruption,narrow
69.51,ICD9,Interruption,narrow
74.91,ICD9,Interruption,narrow
635.5,ICD9,Interruption,narrow
635.50,ICD9,Interruption,narrow
635.51,ICD9,Interruption,narrow
635.61,ICD9,Interruption,narrow
638,ICD9,Interruption,narrow
638.9,ICD9,Interruption,narrow
638.7,ICD9,Interruption,narrow
638.3,ICD9,Interruption,narrow
638.0,ICD9,Interruption,narrow
75.0,ICD9,Interruption,narrow
635,ICD9,Interruption,narrow
635.0,ICD9,Interruption,narrow
635.00,ICD9,Interruption,narrow
779.6,ICD9,Interruption,narrow
639.3,ICD9,Interruption,narrow
74.91,ICD9,Interruption,narrow
69.51,ICD9,Interruption,narrow
779.6,ICD9,Interruption,narrow
75.0,ICD9,Interruption,narrow
W83,ICPC,Interruption,narrow
W83,ICPC2P,Interruption,narrow
W83003,ICPC2P,Interruption,narrow
W83002,ICPC2P,Interruption,narrow
L0502,READ,Interruption,narrow
L050y,READ,Interruption,narrow
L051y,READ,Interruption,narrow
L052y,READ,Interruption,narrow
L050w,READ,Interruption,narrow
L051w,READ,Interruption,narrow
L052w,READ,Interruption,narrow
L0501,READ,Interruption,narrow
L050x,READ,Interruption,narrow
L0503,READ,Interruption,narrow
L0504,READ,Interruption,narrow
L0506,READ,Interruption,narrow
L0513,READ,Interruption,narrow
L0514,READ,Interruption,narrow
L0510,READ,Interruption,narrow
L0511,READ,Interruption,narrow
L0512,READ,Interruption,narrow
L051x,READ,Interruption,narrow
L060w,READ,Interruption,narrow
L061w,READ,Interruption,narrow
L062w,READ,Interruption,narrow
L060x,READ,Interruption,narrow
L0601,READ,Interruption,narrow
L0605,READ,Interruption,narrow
L0603,READ,Interruption,narrow
L0604,READ,Interruption,narrow
L0606,READ,Interruption,narrow
L0602,READ,Interruption,narrow
L0525,READ,Interruption,narrow
L0523,READ,Interruption,narrow
L0524,READ,Interruption,narrow
L0520,READ,Interruption,narrow
L0526,READ,Interruption,narrow
L0521,READ,Interruption,narrow
L0522,READ,Interruption,narrow
L060.,READ,Interruption,narrow
L060z,READ,Interruption,narrow
L06z.,READ,Interruption,narrow
L060y,READ,Interruption,narrow
7E084,READ,Interruption,narrow
7E066,READ,Interruption,narrow
L0505,READ,Interruption,narrow
L0515,READ,Interruption,narrow
L0500,READ,Interruption,narrow
Lyu03,READ,Interruption,narrow
L08..,READ,Interruption,narrow
L08z.,READ,Interruption,narrow
L08y.,READ,Interruption,narrow
L08w.,READ,Interruption,narrow
L0A4.,READ,Interruption,narrow
L050.,READ,Interruption,narrow
L050z,READ,Interruption,narrow
L05z.,READ,Interruption,narrow
198726001,SNOMED,Interruption,narrow
111431001,SNOMED,Interruption,narrow
198694000,SNOMED,Interruption,narrow
198702003,SNOMED,Interruption,narrow
198715007,SNOMED,Interruption,narrow
198727005,SNOMED,Interruption,narrow
198699005,SNOMED,Interruption,narrow
198712005,SNOMED,Interruption,narrow
198725002,SNOMED,Interruption,narrow
198693006,SNOMED,Interruption,narrow
58071009,SNOMED,Interruption,narrow
198701005,SNOMED,Interruption,narrow
48433002,SNOMED,Interruption,narrow
198695004,SNOMED,Interruption,narrow
4576001,SNOMED,Interruption,narrow
198696003,SNOMED,Interruption,narrow
3634007,SNOMED,Interruption,narrow
198698002,SNOMED,Interruption,narrow
57734001,SNOMED,Interruption,narrow
198708004,SNOMED,Interruption,narrow
198709007,SNOMED,Interruption,narrow
198705001,SNOMED,Interruption,narrow
198706000,SNOMED,Interruption,narrow
198707009,SNOMED,Interruption,narrow
198714006,SNOMED,Interruption,narrow
198739002,SNOMED,Interruption,narrow
198751000,SNOMED,Interruption,narrow
198763005,SNOMED,Interruption,narrow
198740000,SNOMED,Interruption,narrow
74978008,SNOMED,Interruption,narrow
198733001,SNOMED,Interruption,narrow
86891002,SNOMED,Interruption,narrow
198737000,SNOMED,Interruption,narrow
61752008,SNOMED,Interruption,narrow
198735008,SNOMED,Interruption,narrow
8996006,SNOMED,Interruption,narrow
18684002,SNOMED,Interruption,narrow
198736009,SNOMED,Interruption,narrow
