code,coding_system,event_abbreviation,tags
L281z,READ,Birth,
L2811,READ,Birth,
L2815,READ,Birth,
L282.,READ,Birth,
L2823,READ,Birth,
L290.,READ,Birth,
L2900,READ,Birth,
L290z,READ,Birth,
L2910,READ,Birth,
L291z,READ,Birth,
L292.,READ,Birth,
L292z,READ,Birth,
L2951,READ,Birth,
L3...,READ,Birth,
L39z0,READ,Birth,
L3z..,READ,Birth,
Lyu4.,READ,Birth,
L30..,READ,Birth,
L30z.,READ,Birth,
L30z0,READ,Birth,
L3050,READ,Birth,
L305z,READ,Birth,
L305.,READ,Birth,
L3060,READ,Birth,
L306z,READ,Birth,
L306.,READ,Birth,
L307.,READ,Birth,
L307z,READ,Birth,
L30y.,READ,Birth,
L30yz,READ,Birth,
L310.,READ,Birth,
L310z,READ,Birth,
L3100,READ,Birth,
L3101,READ,Birth,
L311.,READ,Birth,
L311z,READ,Birth,
L3110,READ,Birth,
L312.,READ,Birth,
L312z,READ,Birth,
Lyu41,READ,Birth,
L3120,READ,Birth,
L313.,READ,Birth,
L3130,READ,Birth,
L313z,READ,Birth,
L31z.,READ,Birth,
L31z0,READ,Birth,
L34..,READ,Birth,
L340.,READ,Birth,
L3400,READ,Birth,
L340z,READ,Birth,
L341.,READ,Birth,
L3410,READ,Birth,
L341z,READ,Birth,
L342.,READ,Birth,
L3420,READ,Birth,
L342z,READ,Birth,
L343.,READ,Birth,
L3430,READ,Birth,
L343z,READ,Birth,
L344.,READ,Birth,
L3440,READ,Birth,
L344z,READ,Birth,
L345.,READ,Birth,
L3450,READ,Birth,
L345z,READ,Birth,
L352.,READ,Birth,
L3520,READ,Birth,
L352z,READ,Birth,
L353.,READ,Birth,
L3530,READ,Birth,
L353z,READ,Birth,
L3541,READ,Birth,
L3560,READ,Birth,
L356z,READ,Birth,
L357.,READ,Birth,
L3570,READ,Birth,
L357z,READ,Birth,
L35z.,READ,Birth,
L35z0,READ,Birth,
L360.,READ,Birth,
L3600,READ,Birth,
L360z,READ,Birth,
L361.,READ,Birth,
L3610,READ,Birth,
L361z,READ,Birth,
Lyu4D,READ,Birth,
L362.,READ,Birth,
L3620,READ,Birth,
L362z,READ,Birth,
L363.,READ,Birth,
L3630,READ,Birth,
L363z,READ,Birth,
L36z.,READ,Birth,
L36..,READ,Birth,
L370.,READ,Birth,
L3700,READ,Birth,
L370z,READ,Birth,
L391.,READ,Birth,
L3910,READ,Birth,
L391z,READ,Birth,
L39y.,READ,Birth,
L39y0,READ,Birth,
L39yz,READ,Birth,
L4...,READ,Birth,
L44z0,READ,Birth,
L4z..,READ,Birth,
L400.,READ,Birth,
L400z,READ,Birth,
L4000,READ,Birth,
L403.,READ,Birth,
L403z,READ,Birth,
L40..,READ,Birth,
L4030,READ,Birth,
L40z.,READ,Birth,
L40z0,READ,Birth,
L41..,READ,Birth,
L41z.,READ,Birth,
L41z0,READ,Birth,
L4106,READ,Birth,
L4126,READ,Birth,
L414.,READ,Birth,
L4140,READ,Birth,
L414z,READ,Birth,
L41z6,READ,Birth,
L42..,READ,Birth,
L4200,READ,Birth,
L4311,READ,Birth,
L433.,READ,Birth,
L4330,READ,Birth,
L433z,READ,Birth,
L43y.,READ,Birth,
L43y0,READ,Birth,
L43yz,READ,Birth,
L440.,READ,Birth,
L4400,READ,Birth,
L440z,READ,Birth,
L4420,READ,Birth,
L442z,READ,Birth,
L443.,READ,Birth,
L4430,READ,Birth,
L443z,READ,Birth,
L4440,READ,Birth,
L444z,READ,Birth,
L444.,READ,Birth,
L44y.,READ,Birth,
L44yz,READ,Birth,
L4511,READ,Birth,
L464.,READ,Birth,
L464z,READ,Birth,
L4640,READ,Birth,
L4641,READ,Birth,
L4642,READ,Birth,
L4644,READ,Birth,
L4643,READ,Birth,
L465.,READ,Birth,
L465z,READ,Birth,
L4650,READ,Birth,
L4651,READ,Birth,
L4652,READ,Birth,
L4654,READ,Birth,
L4653,READ,Birth,
L46y.,READ,Birth,
L46y0,READ,Birth,
L46yz,READ,Birth,
Lyu69,READ,Birth,
L46y1,READ,Birth,
L46y2,READ,Birth,
L46y4,READ,Birth,
L46y3,READ,Birth,
L46z.,READ,Birth,
L46z0,READ,Birth,
L46zz,READ,Birth,
Lyu63,READ,Birth,
Lyu68,READ,Birth,
M150.,READ,Birth,
Q002.,READ,Birth,
Q020.,READ,Birth,
Q023.,READ,Birth,
Q023z,READ,Birth,
Q024.,READ,Birth,
Q027.,READ,Birth,
Q03..,READ,Birth,
Q030.,READ,Birth,
Q032.,READ,Birth,
Q033.,READ,Birth,
Q034.,READ,Birth,
Q036.,READ,Birth,
Q037.,READ,Birth,
Q037z,READ,Birth,
Q112.,READ,Birth,
Q20..,READ,Birth,
Q20z.,READ,Birth,
Q200.,READ,Birth,
Q201.,READ,Birth,
Q201z,READ,Birth,
Q202.,READ,Birth,
Q203.,READ,Birth,
Q204.,READ,Birth,
Q204z,READ,Birth,
Q20y.,READ,Birth,
Q20yz,READ,Birth,
Qyu25,READ,Birth,
Q215.,READ,Birth,
Q216.,READ,Birth,
Q21z.,READ,Birth,
Q3...,READ,Birth,
Q31z.,READ,Birth,
Q30..,READ,Birth,
Q31..,READ,Birth,
Q313.,READ,Birth,
Q313z,READ,Birth,
Q314.,READ,Birth,
Q316.,READ,Birth,
Q317.,READ,Birth,
Q317z,READ,Birth,
Q319.,READ,Birth,
Q31y1,READ,Birth,
Q403z,READ,Birth,
Q403.,READ,Birth,
Q4030,READ,Birth,
Q404.,READ,Birth,
Q405.,READ,Birth,
Q406.,READ,Birth,
Q406z,READ,Birth,
Q407.,READ,Birth,
Q407z,READ,Birth,
Q40y1,READ,Birth,
Q41..,READ,Birth,
Q410.,READ,Birth,
Q410z,READ,Birth,
Q4100,READ,Birth,
Q411.,READ,Birth,
Q413.,READ,Birth,
Q4130,READ,Birth,
Q413z,READ,Birth,
Q41yy,READ,Birth,
Q41z.,READ,Birth,
Q423.,READ,Birth,
Q424.,READ,Birth,
Q43..,READ,Birth,
Q430.,READ,Birth,
Q430z,READ,Birth,
Q431.,READ,Birth,
Q432.,READ,Birth,
Q433.,READ,Birth,
Q434.,READ,Birth,
Q434z,READ,Birth,
Q436.,READ,Birth,
Q436z,READ,Birth,
Q441.,READ,Birth,
Q442.,READ,Birth,
Q443.,READ,Birth,
Q446.,READ,Birth,
Q447.,READ,Birth,
Q448.,READ,Birth,
Q450.,READ,Birth,
Q451.,READ,Birth,
Q451z,READ,Birth,
Q452.,READ,Birth,
Q454z,READ,Birth,
Q454.,READ,Birth,
Q456.,READ,Birth,
Q457.,READ,Birth,
Q457z,READ,Birth,
Q461.,READ,Birth,
Q462.,READ,Birth,
Q463.,READ,Birth,
Q465.,READ,Birth,
Q466z,READ,Birth,
Q4660,READ,Birth,
Q470.,READ,Birth,
Q479.,READ,Birth,
Q471.,READ,Birth,
Q471z,READ,Birth,
Q472.,READ,Birth,
Q473.,READ,Birth,
Qyu80,READ,Birth,
Q474.,READ,Birth,
Q477.,READ,Birth,
Q480.,READ,Birth,
Q483.,READ,Birth,
Q483z,READ,Birth,
Q4830,READ,Birth,
Q484.,READ,Birth,
Q484z,READ,Birth,
Q485.,READ,Birth,
Q493.,READ,Birth,
Qyu09,READ,Birth,
Qyu0A,READ,Birth,
Qyu11,READ,Birth,
Qyu12,READ,Birth,
Qyu37,READ,Birth,
Qyu38,READ,Birth,
Qyu45,READ,Birth,
Qyu5D,READ,Birth,
Qyu72,READ,Birth,
Qyu8.,READ,Birth,
QyuA3,READ,Birth,
Qz...,READ,Birth,
Q....,READ,Birth,
R0631,READ,Birth,
ZV24.,READ,Birth,
ZV242,READ,Birth,
ZV270,READ,Birth,
ZV271,READ,Birth,
ZV272,READ,Birth,
ZV273,READ,Birth,
ZV274,READ,Birth,
ZV277,READ,Birth,
ZVu2C,READ,Birth,
ZV302,READ,Birth,
ZV31.,READ,Birth,
ZV31z,READ,Birth,
ZV310,READ,Birth,
ZV32.,READ,Birth,
ZV32z,READ,Birth,
ZV320,READ,Birth,
ZV330,READ,Birth,
A94003,ICPC2P,Birth,
A94015,ICPC2P,Birth,
A94018,ICPC2P,Birth,
A94021,ICPC2P,Birth,
A94023,ICPC2P,Birth,
R04015,ICPC2P,Birth,
S06003,ICPC2P,Birth,
W03001,ICPC2P,Birth,
W03004,ICPC2P,Birth,
W17001,ICPC2P,Birth,
W17002,ICPC2P,Birth,
W19010,ICPC2P,Birth,
W19011,ICPC2P,Birth,
W19012,ICPC2P,Birth,
W70001,ICPC2P,Birth,
W70002,ICPC2P,Birth,
W84027,ICPC2P,Birth,
W92002,ICPC2P,Birth,
W92008,ICPC2P,Birth,
W92009,ICPC2P,Birth,
W92020,ICPC2P,Birth,
W99002,ICPC2P,Birth,
10152009,SNOMED,Birth,
10217006,SNOMED,Birth,
123191003,SNOMED,Birth,
156227007,SNOMED,Birth,
199928002,SNOMED,Birth,
199929005,SNOMED,Birth,
199932008,SNOMED,Birth,
10588007,SNOMED,Birth,
106004004,SNOMED,Birth,
106007006,SNOMED,Birth,
10759191000119106,SNOMED,Birth,
10760301000119103,SNOMED,Birth,
10877007,SNOMED,Birth,
206467002,SNOMED,Birth,
111448009,SNOMED,Birth,
156209009,SNOMED,Birth,
199813003,SNOMED,Birth,
111449001,SNOMED,Birth,
156211000,SNOMED,Birth,
199818007,SNOMED,Birth,
199822002,SNOMED,Birth,
387692004,SNOMED,Birth,
387696001,SNOMED,Birth,
387700009,SNOMED,Birth,
111453004,SNOMED,Birth,
200034003,SNOMED,Birth,
200035002,SNOMED,Birth,
200036001,SNOMED,Birth,
200039008,SNOMED,Birth,
111454005,SNOMED,Birth,
111457003,SNOMED,Birth,
111459000,SNOMED,Birth,
111470007,SNOMED,Birth,
206473001,SNOMED,Birth,
206477000,SNOMED,Birth,
112927003,SNOMED,Birth,
118213005,SNOMED,Birth,
118215003,SNOMED,Birth,
11914001,SNOMED,Birth,
12172008,SNOMED,Birth,
199937002,SNOMED,Birth,
199938007,SNOMED,Birth,
199941003,SNOMED,Birth,
249219008,SNOMED,Birth,
397952002,SNOMED,Birth,
398019008,SNOMED,Birth,
12301009,SNOMED,Birth,
123138006,SNOMED,Birth,
156225004,SNOMED,Birth,
199914008,SNOMED,Birth,
199915009,SNOMED,Birth,
199922001,SNOMED,Birth,
57759005,SNOMED,Birth,
123139003,SNOMED,Birth,
156226003,SNOMED,Birth,
199923006,SNOMED,Birth,
199924000,SNOMED,Birth,
199927007,SNOMED,Birth,
6234006,SNOMED,Birth,
123192005,SNOMED,Birth,
156228002,SNOMED,Birth,
199933003,SNOMED,Birth,
199936006,SNOMED,Birth,
399031001,SNOMED,Birth,
399338000,SNOMED,Birth,
8719006,SNOMED,Birth,
123275009,SNOMED,Birth,
42908004,SNOMED,Birth,
123301002,SNOMED,Birth,
200178005,SNOMED,Birth,
200193009,SNOMED,Birth,
200194003,SNOMED,Birth,
200197005,SNOMED,Birth,
267365008,SNOMED,Birth,
12546009,SNOMED,Birth,
12729009,SNOMED,Birth,
199662000,SNOMED,Birth,
199668001,SNOMED,Birth,
128089006,SNOMED,Birth,
363220001,SNOMED,Birth,
128122002,SNOMED,Birth,
157161005,SNOMED,Birth,
206000007,SNOMED,Birth,
22925008,SNOMED,Birth,
41168002,SNOMED,Birth,
133906008,SNOMED,Birth,
133907004,SNOMED,Birth,
13795004,SNOMED,Birth,
14022007,SNOMED,Birth,
399363000,SNOMED,Birth,
7428005,SNOMED,Birth,
14597000,SNOMED,Birth,
200277008,SNOMED,Birth,
200279006,SNOMED,Birth,
267365008,SNOMED,Birth,
147035002,SNOMED,Birth,
313178001,SNOMED,Birth,
147036001,SNOMED,Birth,
313179009,SNOMED,Birth,
147061003,SNOMED,Birth,
315962002,SNOMED,Birth,
147079004,SNOMED,Birth,
147084005,SNOMED,Birth,
16207008,SNOMED,Birth,
14918004,SNOMED,Birth,
15539009,SNOMED,Birth,
157134005,SNOMED,Birth,
206432002,SNOMED,Birth,
156100004,SNOMED,Birth,
156104008,SNOMED,Birth,
198896000,SNOMED,Birth,
198937008,SNOMED,Birth,
34842007,SNOMED,Birth,
156102007,SNOMED,Birth,
198908009,SNOMED,Birth,
198909001,SNOMED,Birth,
198913008,SNOMED,Birth,
360561001,SNOMED,Birth,
405736009,SNOMED,Birth,
156103002,SNOMED,Birth,
198916000,SNOMED,Birth,
198919007,SNOMED,Birth,
267199000,SNOMED,Birth,
2814002,SNOMED,Birth,
156110008,SNOMED,Birth,
198981000,SNOMED,Birth,
198982007,SNOMED,Birth,
198987001,SNOMED,Birth,
46764007,SNOMED,Birth,
156156000,SNOMED,Birth,
199343009,SNOMED,Birth,
199346001,SNOMED,Birth,
156160002,SNOMED,Birth,
199374006,SNOMED,Birth,
199377004,SNOMED,Birth,
62098001,SNOMED,Birth,
156162005,SNOMED,Birth,
199397009,SNOMED,Birth,
25749005,SNOMED,Birth,
156189000,SNOMED,Birth,
156191008,SNOMED,Birth,
199657001,SNOMED,Birth,
199663005,SNOMED,Birth,
237266003,SNOMED,Birth,
156196003,SNOMED,Birth,
199703002,SNOMED,Birth,
199704008,SNOMED,Birth,
199707001,SNOMED,Birth,
37141005,SNOMED,Birth,
156201007,SNOMED,Birth,
156261009,SNOMED,Birth,
199745000,SNOMED,Birth,
200167002,SNOMED,Birth,
200523005,SNOMED,Birth,
27541007,SNOMED,Birth,
156207006,SNOMED,Birth,
199795004,SNOMED,Birth,
156210004,SNOMED,Birth,
156214008,SNOMED,Birth,
199842006,SNOMED,Birth,
35882009,SNOMED,Birth,
156212007,SNOMED,Birth,
199823007,SNOMED,Birth,
199826004,SNOMED,Birth,
156213002,SNOMED,Birth,
199832009,SNOMED,Birth,
199835006,SNOMED,Birth,
156230000,SNOMED,Birth,
200007001,SNOMED,Birth,
64229006,SNOMED,Birth,
156232008,SNOMED,Birth,
156233003,SNOMED,Birth,
199968003,SNOMED,Birth,
199971006,SNOMED,Birth,
156239004,SNOMED,Birth,
156243000,SNOMED,Birth,
47821001,SNOMED,Birth,
156241003,SNOMED,Birth,
200024007,SNOMED,Birth,
200027000,SNOMED,Birth,
23171006,SNOMED,Birth,
156242005,SNOMED,Birth,
200029002,SNOMED,Birth,
200032004,SNOMED,Birth,
156249001,SNOMED,Birth,
200104006,SNOMED,Birth,
200109001,SNOMED,Birth,
84007008,SNOMED,Birth,
156263007,SNOMED,Birth,
200178005,SNOMED,Birth,
200198000,SNOMED,Birth,
200199008,SNOMED,Birth,
156269006,SNOMED,Birth,
200235008,SNOMED,Birth,
200236009,SNOMED,Birth,
200239002,SNOMED,Birth,
56272000,SNOMED,Birth,
156274003,SNOMED,Birth,
200177000,SNOMED,Birth,
200360005,SNOMED,Birth,
80113008,SNOMED,Birth,
156276001,SNOMED,Birth,
200340002,SNOMED,Birth,
200341003,SNOMED,Birth,
200344006,SNOMED,Birth,
156287009,SNOMED,Birth,
200432009,SNOMED,Birth,
200437003,SNOMED,Birth,
156288004,SNOMED,Birth,
200438008,SNOMED,Birth,
200443001,SNOMED,Birth,
156361006,SNOMED,Birth,
32698008,SNOMED,Birth,
58767000,SNOMED,Birth,
157084001,SNOMED,Birth,
157085000,SNOMED,Birth,
199617004,SNOMED,Birth,
199620007,SNOMED,Birth,
38206000,SNOMED,Birth,
157089006,SNOMED,Birth,
157097004,SNOMED,Birth,
157091003,SNOMED,Birth,
206199003,SNOMED,Birth,
206208007,SNOMED,Birth,
37384000,SNOMED,Birth,
157092005,SNOMED,Birth,
90124008,SNOMED,Birth,
157094006,SNOMED,Birth,
206225009,SNOMED,Birth,
157096008,SNOMED,Birth,
53785005,SNOMED,Birth,
157098009,SNOMED,Birth,
206278008,SNOMED,Birth,
268831004,SNOMED,Birth,
28314004,SNOMED,Birth,
157104000,SNOMED,Birth,
206276007,SNOMED,Birth,
57284007,SNOMED,Birth,
157107007,SNOMED,Birth,
206281003,SNOMED,Birth,
3774009,SNOMED,Birth,
46775006,SNOMED,Birth,
157108002,SNOMED,Birth,
17849001,SNOMED,Birth,
157113003,SNOMED,Birth,
206321003,SNOMED,Birth,
38593000,SNOMED,Birth,
157121009,SNOMED,Birth,
206362009,SNOMED,Birth,
414821002,SNOMED,Birth,
157124001,SNOMED,Birth,
157125000,SNOMED,Birth,
206391007,SNOMED,Birth,
206394004,SNOMED,Birth,
157124001,SNOMED,Birth,
206389004,SNOMED,Birth,
85539001,SNOMED,Birth,
157127008,SNOMED,Birth,
206401003,SNOMED,Birth,
206405007,SNOMED,Birth,
82986004,SNOMED,Birth,
157129006,SNOMED,Birth,
206389004,SNOMED,Birth,
157135006,SNOMED,Birth,
206433007,SNOMED,Birth,
359007,SNOMED,Birth,
157139000,SNOMED,Birth,
73749009,SNOMED,Birth,
157147000,SNOMED,Birth,
52767006,SNOMED,Birth,
157159001,SNOMED,Birth,
34831003,SNOMED,Birth,
157160006,SNOMED,Birth,
206538000,SNOMED,Birth,
206551005,SNOMED,Birth,
268886003,SNOMED,Birth,
276509008,SNOMED,Birth,
59928009,SNOMED,Birth,
157162003,SNOMED,Birth,
87476004,SNOMED,Birth,
157165001,SNOMED,Birth,
206564006,SNOMED,Birth,
206569001,SNOMED,Birth,
158386009,SNOMED,Birth,
207070002,SNOMED,Birth,
274252009,SNOMED,Birth,
78144005,SNOMED,Birth,
16253001,SNOMED,Birth,
169741004,SNOMED,Birth,
17263003,SNOMED,Birth,
17466008,SNOMED,Birth,
1762004,SNOMED,Birth,
178280004,SNOMED,Birth,
180906006,SNOMED,Birth,
18260003,SNOMED,Birth,
190907000,SNOMED,Birth,
19729005,SNOMED,Birth,
198896000,SNOMED,Birth,
267197003,SNOMED,Birth,
198992004,SNOMED,Birth,
199027009,SNOMED,Birth,
199056009,SNOMED,Birth,
199059002,SNOMED,Birth,
270496001,SNOMED,Birth,
282020008,SNOMED,Birth,
49550006,SNOMED,Birth,
199075004,SNOMED,Birth,
199225007,SNOMED,Birth,
199226008,SNOMED,Birth,
199228009,SNOMED,Birth,
199313007,SNOMED,Birth,
200477006,SNOMED,Birth,
267325009,SNOMED,Birth,
267353009,SNOMED,Birth,
199342004,SNOMED,Birth,
199392003,SNOMED,Birth,
199344003,SNOMED,Birth,
199375007,SNOMED,Birth,
199405005,SNOMED,Birth,
199409004,SNOMED,Birth,
199413006,SNOMED,Birth,
199418002,SNOMED,Birth,
199432000,SNOMED,Birth,
199466009,SNOMED,Birth,
199467000,SNOMED,Birth,
199472009,SNOMED,Birth,
199468005,SNOMED,Birth,
199576009,SNOMED,Birth,
199579002,SNOMED,Birth,
206392000,SNOMED,Birth,
24141009,SNOMED,Birth,
71028008,SNOMED,Birth,
199653002,SNOMED,Birth,
199658006,SNOMED,Birth,
199693004,SNOMED,Birth,
199696007,SNOMED,Birth,
237326004,SNOMED,Birth,
199698008,SNOMED,Birth,
199699000,SNOMED,Birth,
199702007,SNOMED,Birth,
199718001,SNOMED,Birth,
199782009,SNOMED,Birth,
199785006,SNOMED,Birth,
89700002,SNOMED,Birth,
199807007,SNOMED,Birth,
199811001,SNOMED,Birth,
199819004,SNOMED,Birth,
199827008,SNOMED,Birth,
199828003,SNOMED,Birth,
199831002,SNOMED,Birth,
200525003,SNOMED,Birth,
199913002,SNOMED,Birth,
267268007,SNOMED,Birth,
199942005,SNOMED,Birth,
199943000,SNOMED,Birth,
199946008,SNOMED,Birth,
267269004,SNOMED,Birth,
199972004,SNOMED,Birth,
199973009,SNOMED,Birth,
199976001,SNOMED,Birth,
9071004,SNOMED,Birth,
199979008,SNOMED,Birth,
199988004,SNOMED,Birth,
199992006,SNOMED,Birth,
24258008,SNOMED,Birth,
199993001,SNOMED,Birth,
199994007,SNOMED,Birth,
199998005,SNOMED,Birth,
5740008,SNOMED,Birth,
200013005,SNOMED,Birth,
200014004,SNOMED,Birth,
200018001,SNOMED,Birth,
47236005,SNOMED,Birth,
200019009,SNOMED,Birth,
200020003,SNOMED,Birth,
200023001,SNOMED,Birth,
200537001,SNOMED,Birth,
200158002,SNOMED,Birth,
200159005,SNOMED,Birth,
200165005,SNOMED,Birth,
200179002,SNOMED,Birth,
200180004,SNOMED,Birth,
200183002,SNOMED,Birth,
200203008,SNOMED,Birth,
200268001,SNOMED,Birth,
200269009,SNOMED,Birth,
200276004,SNOMED,Birth,
267280004,SNOMED,Birth,
57718004,SNOMED,Birth,
200211003,SNOMED,Birth,
200229008,SNOMED,Birth,
200275000,SNOMED,Birth,
609497003,SNOMED,Birth,
200277008,SNOMED,Birth,
200294005,SNOMED,Birth,
200306002,SNOMED,Birth,
200307006,SNOMED,Birth,
200312007,SNOMED,Birth,
267284008,SNOMED,Birth,
200313002,SNOMED,Birth,
200314008,SNOMED,Birth,
200319003,SNOMED,Birth,
200328002,SNOMED,Birth,
200329005,SNOMED,Birth,
200334009,SNOMED,Birth,
6594005,SNOMED,Birth,
200345007,SNOMED,Birth,
200346008,SNOMED,Birth,
200349001,SNOMED,Birth,
200350001,SNOMED,Birth,
200353004,SNOMED,Birth,
51195001,SNOMED,Birth,
200354005,SNOMED,Birth,
200358008,SNOMED,Birth,
200374003,SNOMED,Birth,
200433004,SNOMED,Birth,
200434005,SNOMED,Birth,
200436007,SNOMED,Birth,
200435006,SNOMED,Birth,
200439000,SNOMED,Birth,
200440003,SNOMED,Birth,
200442006,SNOMED,Birth,
200441004,SNOMED,Birth,
200452005,SNOMED,Birth,
200453000,SNOMED,Birth,
200458009,SNOMED,Birth,
200568002,SNOMED,Birth,
200454006,SNOMED,Birth,
200455007,SNOMED,Birth,
200457004,SNOMED,Birth,
200456008,SNOMED,Birth,
200459001,SNOMED,Birth,
200460006,SNOMED,Birth,
200465001,SNOMED,Birth,
35046003,SNOMED,Birth,
200562001,SNOMED,Birth,
200567007,SNOMED,Birth,
20322005,SNOMED,Birth,
206315002,SNOMED,Birth,
204507004,SNOMED,Birth,
206597007,SNOMED,Birth,
233815004,SNOMED,Birth,
35604006,SNOMED,Birth,
206005002,SNOMED,Birth,
76405001,SNOMED,Birth,
206065004,SNOMED,Birth,
62048002,SNOMED,Birth,
206082002,SNOMED,Birth,
206086004,SNOMED,Birth,
63654005,SNOMED,Birth,
206087008,SNOMED,Birth,
51327006,SNOMED,Birth,
206102001,SNOMED,Birth,
55730009,SNOMED,Birth,
206109005,SNOMED,Birth,
206110000,SNOMED,Birth,
4787007,SNOMED,Birth,
206121009,SNOMED,Birth,
206122002,SNOMED,Birth,
73890002,SNOMED,Birth,
206123007,SNOMED,Birth,
50968003,SNOMED,Birth,
206134005,SNOMED,Birth,
206136007,SNOMED,Birth,
206142006,SNOMED,Birth,
63254003,SNOMED,Birth,
206188000,SNOMED,Birth,
206210009,SNOMED,Birth,
206240006,SNOMED,Birth,
206255002,SNOMED,Birth,
206629005,SNOMED,Birth,
206277003,SNOMED,Birth,
302963005,SNOMED,Birth,
206282005,SNOMED,Birth,
206307000,SNOMED,Birth,
414822009,SNOMED,Birth,
472857006,SNOMED,Birth,
206317005,SNOMED,Birth,
95619009,SNOMED,Birth,
206338004,SNOMED,Birth,
206339007,SNOMED,Birth,
43424001,SNOMED,Birth,
206340009,SNOMED,Birth,
26553003,SNOMED,Birth,
289331009,SNOMED,Birth,
206345004,SNOMED,Birth,
206354001,SNOMED,Birth,
206426007,SNOMED,Birth,
206437008,SNOMED,Birth,
206438003,SNOMED,Birth,
206440008,SNOMED,Birth,
56921004,SNOMED,Birth,
206441007,SNOMED,Birth,
206451008,SNOMED,Birth,
206488006,SNOMED,Birth,
206514004,SNOMED,Birth,
23205009,SNOMED,Birth,
206518001,SNOMED,Birth,
32984002,SNOMED,Birth,
9170001,SNOMED,Birth,
206520003,SNOMED,Birth,
55444004,SNOMED,Birth,
206524007,SNOMED,Birth,
23688003,SNOMED,Birth,
206526009,SNOMED,Birth,
206528005,SNOMED,Birth,
206530007,SNOMED,Birth,
37313000,SNOMED,Birth,
206539008,SNOMED,Birth,
206542002,SNOMED,Birth,
78945007,SNOMED,Birth,
206543007,SNOMED,Birth,
206694007,SNOMED,Birth,
206544001,SNOMED,Birth,
206570000,SNOMED,Birth,
206571001,SNOMED,Birth,
34738001,SNOMED,Birth,
206615009,SNOMED,Birth,
206616005,SNOMED,Birth,
206621008,SNOMED,Birth,
206622001,SNOMED,Birth,
206640002,SNOMED,Birth,
206641003,SNOMED,Birth,
206651002,SNOMED,Birth,
206671006,SNOMED,Birth,
206691004,SNOMED,Birth,
206693001,SNOMED,Birth,
206703004,SNOMED,Birth,
22399000,SNOMED,Birth,
23431000119106,SNOMED,Birth,
236973005,SNOMED,Birth,
237311001,SNOMED,Birth,
237348005,SNOMED,Birth,
237353000,SNOMED,Birth,
237364002,SNOMED,Birth,
237460007,SNOMED,Birth,
247415009,SNOMED,Birth,
266579006,SNOMED,Birth,
267291006,SNOMED,Birth,
26746005,SNOMED,Birth,
270502007,SNOMED,Birth,
2858002,SNOMED,Birth,
288274003,SNOMED,Birth,
289084000,SNOMED,Birth,
303063000,SNOMED,Birth,
30506002,SNOMED,Birth,
306727001,SNOMED,Birth,
315919003,SNOMED,Birth,
315922001,SNOMED,Birth,
315958008,SNOMED,Birth,
315959000,SNOMED,Birth,
315960005,SNOMED,Birth,
315961009,SNOMED,Birth,
315965000,SNOMED,Birth,
316757001,SNOMED,Birth,
315990003,SNOMED,Birth,
315992006,SNOMED,Birth,
315996009,SNOMED,Birth,
315993001,SNOMED,Birth,
315997000,SNOMED,Birth,
316001001,SNOMED,Birth,
315998005,SNOMED,Birth,
316003003,SNOMED,Birth,
34417008,SNOMED,Birth,
3468005,SNOMED,Birth,
35716006,SNOMED,Birth,
362973001,SNOMED,Birth,
37762002,SNOMED,Birth,
395507008,SNOMED,Birth,
413341007,SNOMED,Birth,
413342000,SNOMED,Birth,
414819007,SNOMED,Birth,
61628006,SNOMED,Birth,
415073005,SNOMED,Birth,
430335007,SNOMED,Birth,
431335002,SNOMED,Birth,
44174001,SNOMED,Birth,
445548006,SNOMED,Birth,
47100003,SNOMED,Birth,
47821001,SNOMED,Birth,
48782003,SNOMED,Birth,
49561003,SNOMED,Birth,
49817004,SNOMED,Birth,
53443007,SNOMED,Birth,
54842003,SNOMED,Birth,
55613002,SNOMED,Birth,
55704005,SNOMED,Birth,
55712002,SNOMED,Birth,
58703003,SNOMED,Birth,
60601008,SNOMED,Birth,
64177003,SNOMED,Birth,
65377004,SNOMED,Birth,
71639005,SNOMED,Birth,
66844003,SNOMED,Birth,
67645006,SNOMED,Birth,
69840006,SNOMED,Birth,
6995000,SNOMED,Birth,
703300001,SNOMED,Birth,
703301002,SNOMED,Birth,
703302009,SNOMED,Birth,
703303004,SNOMED,Birth,
70611002,SNOMED,Birth,
740597009,SNOMED,Birth,
74955002,SNOMED,Birth,
7550008,SNOMED,Birth,
77604004,SNOMED,Birth,
79839005,SNOMED,Birth,
79995002,SNOMED,Birth,
80113008,SNOMED,Birth,
82178003,SNOMED,Birth,
82368005,SNOMED,Birth,
86196005,SNOMED,Birth,
86569001,SNOMED,Birth,
90562004,SNOMED,Birth,
95634003,SNOMED,Birth,
9635004,SNOMED,Birth,
9780006,SNOMED,Birth,
277.01,ICD9,BIRTHCHILD,
644.2,ICD9,BIRTHCHILD,
760.2,ICD9,BIRTHCHILD,
760.76,ICD9,BIRTHCHILD,
762.3,ICD9,BIRTHCHILD,
762.4,ICD9,BIRTHCHILD,
762.7,ICD9,BIRTHCHILD,
763.1,ICD9,BIRTHCHILD,
763.2,ICD9,BIRTHCHILD,
763.3,ICD9,BIRTHCHILD,
763.4,ICD9,BIRTHCHILD,
763.6,ICD9,BIRTHCHILD,
763.7,ICD9,BIRTHCHILD,
763.8,ICD9,BIRTHCHILD,
763.84,ICD9,BIRTHCHILD,
763.9,ICD9,BIRTHCHILD,
