event_definition,coding_system,code,code_name,concept,concept_name,tags,origin,system,event_abbreviation,type
Spontaneous abortion,ICD10_2019,O05.1,"Other abortion, incomplete, complicated by delayed or excessive haemorrhage",C0000000,Unassociated custom codes,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O05.0,"Other abortion, incomplete, complicated by genital tract and pelvic infection",C0000000,Unassociated custom codes,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O02.0,Blighted ovum and nonhydatidiform mole,C0266648,Blighted ovum,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O08.1,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy,C0854265,Post abortion haemorrhage,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O03,Spontaneous abortion,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O03.0,"Spontaneous abortion, incomplete, complicated by genital tract and pelvic infection",C0156425,"Spontaneous abortion, incomplete, complicated by genital tract and pelvic infection",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O06.0,"Unspecified abortion, incomplete, complicated by genital tract and pelvic infection",C0156546,"Unspecified abortion, incomplete, complicated by genital tract and pelvic infection",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O03.1,"Spontaneous abortion, incomplete, complicated by delayed or excessive haemorrhage",C0156429,"Spontaneous abortion, incomplete, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O06,Unspecified abortion,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O05,Other abortion,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O03.2,"Spontaneous abortion, incomplete, complicated by embolism",C0404919,Embolism due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O02,Other abnormal products of conception,C0269274,Abnormal product of conception,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O02.9,"Abnormal product of conception, unspecified",C0269274,Abnormal product of conception,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10_2019,O02.8,Other specified abnormal products of conception,C0269274,Abnormal product of conception,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,free_text,SPONTABO_narrow,(missing name),C0000000,Unassociated custom codes,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,free_text,SPONTABO_broad,(missing name),C0000000,Unassociated custom codes,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICPC2P,W82007,Missed;abortion,C0000814,Missed abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICPC2P,W82012,Blighted ovum,C0266648,Blighted ovum,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICPC2P,W82001,Abortion;spontaneous,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICPC2P,W82002,Abortion,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICPC2P,W82004,Miscarriage,C4552766,Miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICPC2P,W82008,Abortion;incomplete,C0812470,Unspecified abortion incomplete,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICPC,W82,Abortion spontaneous,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,XE0ve,Missed abortion,C0000814,Missed abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,XM1PB,Retained products after spontaneous abortion,C0000810,Incomplete spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L041.,Incomplete abortion,C0000810,Incomplete spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,XE0vh,Incomplete spontaneous abortion NOS,C0000810,Incomplete spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L041y,Incomplete spontaneous abortion with no mention of complication,C0729205,"Spontaneous abortion, incomplete, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,7E084,Suction termination of pregnancy,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0413,Incomplete spontaneous abortion with renal failure,C0404922,Renal failure due to and following incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0414,Incomplete spontaneous abortion with metabolic disorder,C0404921,Metabolic disorder due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L040y,Sp.abort.unsp.+no complication,C0156459,"Spontaneous abortion, without mention of complication, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L042x,Complete spontaneous abortion with complication NOS,C0156458,"Spontaneous abortion, with unspecified complication, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L041x,Incomplete spontaneous abortion with complication NOS,C0156457,"Spontaneous abortion, with unspecified complication, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L040x,Sp.abort.unsp.+complicat. NOS,C0156456,Abortion spontaneous complicated,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L041w,Incomplete spontaneous abortion with other specified complication,C0156453,"Spontaneous abortion, with other specified complications, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L040w,Sp.abort.unsp.+other complicat,C0156452,"Spontaneous abortion, with other specified complications, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L04z.,Spontaneous abortion NOS,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L04..,Miscarriage,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L040.,Spontaneous abortion unspecif.,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L040z,Spontaneous abortion unsp.NOS,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0z..,Pregnancy+abortive outcome NOS,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L07..,Unspecified abortion,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L070z,Unspecified abortion NOS,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,XE0xe,Abortion NOS,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0...,Pregnancy with abortive outcome,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,X40As,Non-viable pregnancy,C0404844,Non-viable pregnancy,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,XaBDd,Inevitable abortion complete,C0585601,Inevitable miscarriage complete,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,X40Aw,Vanishing twin syndrome,C0404852,Vanishing twin syndrome,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0423,Complete spontaneous abortion with renal failure,C0404905,Complete miscarriage with renal failure,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0426,Complete spontaneous abortion with embolism,C0404902,Complete miscarriage with embolism,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0425,Complete spontaneous abortion with shock,C0404903,Complete miscarriage with shock,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,Lyu02,[X]Other abortion,C0477801,Other abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L071.,Unspecif. abortion incomplete,C0812470,Unspecified abortion incomplete,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L071z,Unspecified incomplete abortion NOS,C0812470,Unspecified abortion incomplete,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,RCD,L0416,Incomplete spontaneous abortion with embolism,C0404919,Embolism due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SNM,M28020,Blighted ovum,C0000000,Unassociated custom codes,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,SNM,M-28020,Blighted ovum,C0266648,Blighted ovum,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O021,Graviditet med dødt retineret foster (missed abortion),C0000814,Missed abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O021A,Missed abortion,C0000814,Missed abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O034,Inkomplet spontan abort uden komplikation,C0729205,"Spontaneous abortion, incomplete, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O084,"Nyresvigt efter abort, ektopisk graviditet eller mola",C0495171,Renal failure following abortion and ectopic and molar pregnancy,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O020,Graviditet uden erkendt foster (blighted ovum),C0495127,Blighted ovum and nonhydatidiform mole,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O033,Inkomplet spontan abort med anden/ikke spec. komplikation,C0495128,"Spontaenous abortion, incomplete, with other and unspecified complications",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O03,Spontan abort,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O030,Inkomplet spontan abort kompliceret med underlivsinfektion,C0156425,"Spontaneous abortion, incomplete, complicated by genital tract and pelvic infection",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O031,Inkomplet spontan abort kompl. med sen el. excessiv blødning,C0156429,"Spontaneous abortion, incomplete, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O031A,Haemorrhagia post abortum spontaneum (inkomplet),C0156429,"Spontaneous abortion, incomplete, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O02,Andre unormale graviditetsprodukter,C0156422,Other abnormal products of conception,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O022,Afsluttet graviditet med ukendt lokalisation (PUL),C0156422,Other abnormal products of conception,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O035B,Spontan abort u spec kompliceret m underlivsinfektion,C0495130,"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O035A,Komplet spontan ab u spec kompliceret m underlivsinfektion,C0495130,"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O035,Komplet/ikke spec. spontan abort kompl. m underlivsinfektion,C0495130,"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O037,Komplet el. ikke spec. spontan abort kompliceret med emboli,C0495132,"Spontaneous abortion, complete or unspecified, complicated by embolism",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O037B,Spontan abort uden specifikation kompliceret med emboli,C0495132,"Spontaneous abortion, complete or unspecified, complicated by embolism",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O037A,Komplet spontan abort uden spec kompliceret med emboli,C0495132,"Spontaneous abortion, complete or unspecified, complicated by embolism",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O036,Komplet/uspec. spontan abort kompl. m. sen/excessiv blødning,C0495131,"Spontaneous abortion, complete or unspecified, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O036C,Haemorrhagia post abortum spontaneum (komplet eller u spec,C0495131,"Spontaneous abortion, complete or unspecified, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O036B,Spontan abort u spec kompliceret m sen/excessiv blødning,C0495131,"Spontaneous abortion, complete or unspecified, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O036A,Komplet spontan ab u spec kompliceret m sen/excessiv blødn,C0495131,"Spontaneous abortion, complete or unspecified, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O039,Komplet/ikke spec. spontan abort u komplikation,C0495134,"Spontaneous abortion, complete or unspecified, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O039B,Spontan abort uden specifikation uden komplikation,C0495134,"Spontaneous abortion, complete or unspecified, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O039A,Komplet spontan abort uden specifikation uden komplikation,C0495134,"Spontaneous abortion, complete or unspecified, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O038,Komplet/uspec. spontan abort kompliceret m. an. komplikation,C0495133,"Spontaneous abortion, complete or unspecified, with other and unspecified complications",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O038B,Spontan abort uden specifikation med anden komplikation,C0495133,"Spontaneous abortion, complete or unspecified, with other and unspecified complications",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O038A,Komplet spontan abort u specifik med anden komplikaltion,C0495133,"Spontaneous abortion, complete or unspecified, with other and unspecified complications",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O08,"Komplikation efter abort, ektopisk graviditet og mola",C0477810,"Complication following abortion and ectopic and molar pregnancy, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O089,"Komplikation efter abort, ektopisk graviditet eller mola UNS",C0477810,"Complication following abortion and ectopic and molar pregnancy, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O080,"Underlivsinfektion efter abort, ektopisk graviditet el. mola",C0269294,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O028,Andet abnormt graviditetsprodukt,C0477800,Other specified abnormal products of conception,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O088,"Andre kompl. efter abort, ektopisk graviditet eller mola",C0477809,Other complications following abortion and ectopic and molar pregnancy,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O087,"Anden venøs kompl. efter abort, ektopisk graviditet el. mola",C0477808,Other venous complications following abortion and ectopic and molar pregnancy,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O081,"Sen/excessiv blødning eft. abort, ektopisk gravid. el. mola",C0495168,Delayed or excessive hemorrhage following abortion and ectopic and molar pregnancy,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O032,Inkomplet spontan abort kompliceret med emboli,C0404919,Embolism due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD10DA,O029,Abnormt graviditetsprodukt UNS,C0269274,Abnormal product of conception,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,632,Missed abortion,C0000814,Missed abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.91,"Spontaneous abortion, without mention of complication, incomplete",C0729205,"Spontaneous abortion, incomplete, without complication",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,646.33,"Recurrent pregnancy loss, antepartum condition or complication",C0156743,"Recurrent pregnancy loss, antepartum condition or complication",exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,646.31,"Recurrent pregnancy loss, delivered, with or without mention of antepartum condition",C0156742,"Recurrent pregnancy loss, delivered, with or without mention of antepartum condition",exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.92,"Spontaneous abortion, without mention of complication, complete",C0156461,"Spontaneous abortion, without mention of complication, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.92,"Unspecified abortion, without mention of complication, complete",C0156582,"Unspecified abortion, without mention of complication, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.91,"Unspecified abortion, without mention of complication, incomplete",C0156581,"Unspecified abortion, without mention of complication, incomplete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.9,Unspecified abortion without mention of complication,C0156580,"Unspecified abortion, without mention of complication, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.90,"Unspecified abortion, without mention of complication, unspecified",C0156580,"Unspecified abortion, without mention of complication, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,646.30,"Recurrent pregnancy loss, unspecified as to episode of care or not applicable",C0156741,"Habitual aborter, currently pregnant, unspecified as to episode of care",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,69.51,Aspiration curettage of uterus for termination of pregnancy,C0004050,Aspiration curettage of uterus for termination of pregnancy,exclude,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.31,"Spontaneous abortion, complicated by renal failure, incomplete",C0404922,Renal failure due to and following incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.41,"Spontaneous abortion, complicated by metabolic disorder, incomplete",C0404921,Metabolic disorder due to incomplete miscarriage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,646.3,Recurrent pregnancy loss,C0000809,"Abortion, Habitual",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.9,Spontaneous abortion without mention of complication,C0156459,"Spontaneous abortion, without mention of complication, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.90,"Spontaneous abortion, without mention of complication, unspecified",C0156459,"Spontaneous abortion, without mention of complication, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.82,"Spontaneous abortion, with unspecified complication, complete",C0156458,"Spontaneous abortion, with unspecified complication, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.82,"Unspecified abortion, with unspecified complication, complete",C0156579,Abortion complete complicated,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.81,"Spontaneous abortion, with unspecified complication, incomplete",C0156457,"Spontaneous abortion, with unspecified complication, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.81,"Unspecified abortion, with unspecified complication, incomplete",C0156578,Abortion incomplete complicated,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,631.0,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,C3161120,Inappropriate change in quantitative human chorionic gonadotropin (hCG) in early pregnancy,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.8,Spontaneous abortion with unspecified complication,C0156456,Abortion spontaneous complicated,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.80,"Spontaneous abortion, with unspecified complication, unspecified",C0156456,Abortion spontaneous complicated,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.7,Unspecified abortion with other specified complications,C0156572,Unspecified abortion with other specified complications,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.62,"Unspecified abortion, complicated by embolism, complete",C0156571,"Unspecified abortion, complicated by embolism, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.61,"Unspecified abortion, complicated by embolism, incomplete",C0156570,"Unspecified abortion, incomplete, complicated by embolism",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.72,"Spontaneous abortion, with other specified complications, complete",C0156454,"Spontaneous abortion, with other specified complications, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.72,"Unspecified abortion, with other specified complications, complete",C0156575,"Unspecified abortion, with other specified complications, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.71,"Spontaneous abortion, with other specified complications, incomplete",C0156453,"Spontaneous abortion, with other specified complications, incomplete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.71,"Unspecified abortion, with other specified complications, incomplete",C0156574,"Unspecified abortion, with other specified complications, incomplete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.7,Spontaneous abortion with other specified complications,C0156452,"Spontaneous abortion, with other specified complications, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.70,"Spontaneous abortion, with other specified complications, unspecified",C0156452,"Spontaneous abortion, with other specified complications, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.70,"Unspecified abortion, with other specified complications, unspecified",C0156573,"Unspecified abortion, with other specified complications, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.20,"Unspecified abortion, complicated by damage to pelvic organs or tissues, unspecified",C1263817,"Unspecified abortion, complicated by damage to pelvic organs or tissues, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.2,Unspecified abortion complicated by damage to pelvic organs or tissues,C1263817,"Unspecified abortion, complicated by damage to pelvic organs or tissues, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.20,"Spontaneous abortion, complicated by damage to pelvic organs or tissues, unspecified",C0269403,Miscarriage complicated by damage to pelvic organs and/or tissues,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.2,Spontaneous abortion complicated by damage to pelvic organs or tissues,C0269403,Miscarriage complicated by damage to pelvic organs and/or tissues,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634,Spontaneous abortion,C0000786,Spontaneous abortion,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.02,"Spontaneous abortion, complicated by genital tract and pelvic infection, complete",C0156426,"Spontaneous abortion, complicated by genital tract and pelvic infection, complete",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.02,"Unspecified abortion, complicated by genital tract and pelvic infection, complete",C0156547,"Unspecified abortion, complicated by genital tract and pelvic infection, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.01,"Spontaneous abortion, complicated by genital tract and pelvic infection, incomplete",C0156425,"Spontaneous abortion, incomplete, complicated by genital tract and pelvic infection",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.01,"Unspecified abortion, complicated by genital tract and pelvic infection, incomplete",C0156546,"Unspecified abortion, incomplete, complicated by genital tract and pelvic infection",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.0,Spontaneous abortion complicated by genital tract and pelvic infection,C0156424,"Spontaneous abortion, complicated by genital tract and pelvic infection, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.00,"Spontaneous abortion, complicated by genital tract and pelvic infection, unspecified",C0156424,"Spontaneous abortion, complicated by genital tract and pelvic infection, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.00,"Unspecified abortion, complicated by genital tract and pelvic infection, unspecified",C0156545,"Unspecified abortion, complicated by genital tract and pelvic infection, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.0,Unspecified abortion complicated by genital tract and pelvic infection,C0156545,"Unspecified abortion, complicated by genital tract and pelvic infection, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.11,"Spontaneous abortion, complicated by delayed or excessive hemorrhage, incomplete",C0156429,"Spontaneous abortion, incomplete, complicated by delayed or excessive hemorrhage",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.10,"Spontaneous abortion, complicated by delayed or excessive hemorrhage, unspecified",C0156428,"Spontaneous abortion, complicated by delayed or excessive hemorrhage, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.1,Spontaneous abortion complicated by delayed or excessive hemorrhage,C0156427,Spontaneous abortion complicated by delayed or excessive hemorrhage,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.1,Unspecified abortion complicated by delayed or excessive hemorrhage,C0156548,"Unspecified abortion, complicated by delayed or excessive hemorrhage, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.10,"Unspecified abortion, complicated by delayed or excessive hemorrhage, unspecified",C0156548,"Unspecified abortion, complicated by delayed or excessive hemorrhage, unspecified",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,631,Other abnormal product of conception,C0156422,Other abnormal products of conception,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,631.8,Other abnormal products of conception,C0156422,Other abnormal products of conception,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637,Unspecified abortion,C0156543,Unspecified Abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.32,"Spontaneous abortion, complicated by renal failure, complete",C0404905,Complete miscarriage with renal failure,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.62,"Spontaneous abortion, complicated by embolism, complete",C0404902,Complete miscarriage with embolism,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.52,"Spontaneous abortion, complicated by shock, complete",C0404903,Complete miscarriage with shock,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.80,"Unspecified abortion, with unspecified complication, unspecified",C1299558,Abortion complicated,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.8,Unspecified abortion with unspecified complication,C1299558,Abortion complicated,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.60,"Spontaneous abortion, complicated by embolism, unspecified",C0156448,"Spontaneous abortion, complicated by embolism, unspecified",narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.6,Spontaneous abortion complicated by embolism,C0156447,Miscarriage complicated by embolism,narrow,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.60,"Unspecified abortion, complicated by embolism, unspecified",C0156568,embolism; abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.6,Unspecified abortion complicated by embolism,C0156568,embolism; abortion,possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,637.52,"Unspecified abortion, complicated by shock, complete",C0156567,"Unspecified abortion, complicated by shock, complete",possible,,P,SpontaneousAbortion,PrA
Spontaneous abortion,ICD9CM,634.51,"Spontaneous abortion, complicated by shock, incomplete",C0156445,"Spontaneous abortion, complicated by shock, incomplete",narrow,,P,SpontaneousAbortion,PrA
